DAY,IS_MEMBER,TYPE,AVG_DURATION,COUNT
2021-06-23,true,electric_bike,12.727294803,4118
2021-06-24,false,classic_bike,27.057362075,2737
2021-06-24,true,classic_bike,12.570800203,5911
2021-06-24,false,docked_bike,80.047368421,570
2021-06-24,false,electric_bike,17.176250934,2678
2021-06-24,true,electric_bike,11.236001265,3161
2021-06-25,false,classic_bike,30.695812484,3797
2021-06-25,true,classic_bike,15.114698063,5266
2021-06-25,false,docked_bike,90.53887114,939
2021-06-25,false,electric_bike,19.70755814,3440
2021-06-25,true,electric_bike,12.916908213,3105
2021-06-26,false,classic_bike,27.768267223,3832
2021-06-26,true,classic_bike,14.139592037,4069
2021-06-26,false,docked_bike,126.088733799,1003
2021-06-26,false,electric_bike,17.911905522,3133
2021-06-26,true,electric_bike,13.073547848,2393
2021-06-27,false,classic_bike,32.385346308,8735
2021-06-27,true,classic_bike,16.556740196,8160
2021-06-27,false,docked_bike,88.030291411,2608
2021-06-27,false,electric_bike,24.06587057,5192
2021-06-27,true,electric_bike,15.963005449,3487
2021-06-28,false,classic_bike,26.104166667,3024
2021-06-28,true,classic_bike,12.636793196,6349
2021-06-28,false,docked_bike,54.920245399,815
2021-06-28,false,electric_bike,18.626077586,2784
2021-06-28,true,electric_bike,12.302069858,3092
2021-06-29,false,classic_bike,25.843813387,3451
2021-06-29,true,classic_bike,13.737446809,7050
2021-06-29,false,docked_bike,59.61608154,883
2021-06-29,false,electric_bike,18.530086957,2875
2021-06-29,true,electric_bike,12.63372818,3208
2021-06-30,false,classic_bike,27.967411796,3713
2021-06-30,true,classic_bike,13.457590696,7911
2021-06-30,false,docked_bike,48.977453581,754
2021-06-30,false,electric_bike,17.995047754,2827
2021-06-30,true,electric_bike,12.693543588,3361
2021-07-01,false,classic_bike,27.261586673,6063
2021-07-01,true,classic_bike,13.658360302,9270
2021-07-01,false,docked_bike,69.866462011,1303
2021-07-01,false,electric_bike,20.031241864,3841
2021-07-01,true,electric_bike,13.445649367,3873
2021-07-02,false,classic_bike,27.963682792,7049
2021-07-02,true,classic_bike,13.527626549,8633
2021-07-02,false,docked_bike,79.614485981,1712
2021-07-02,false,electric_bike,20.485927152,4832
2021-07-02,true,electric_bike,13.525220372,4084
2021-07-03,false,classic_bike,31.889038219,11905
2021-07-03,true,classic_bike,17.038309284,7831
2021-07-03,false,docked_bike,90.983766234,3388
2021-07-03,false,electric_bike,24.951620948,6015
2021-07-03,true,electric_bike,15.596827297,3341
2021-07-04,false,classic_bike,34.234206832,12822
2021-07-04,true,classic_bike,17.419336136,6899
2021-07-04,false,docked_bike,100.880374305,3954
2021-07-04,false,electric_bike,26.050040617,6155
2021-07-04,true,electric_bike,16.410855376,2911
2021-07-05,false,classic_bike,35.816750562,9337
2021-07-05,true,classic_bike,16.940103458,7346
2021-07-05,false,docked_bike,113.471570718,2814
2021-07-05,false,electric_bike,24.826279637,4513
2021-07-05,true,electric_bike,15.367487328,2762
2021-07-06,false,classic_bike,27.528834137,5601
2021-07-06,true,classic_bike,13.553800224,8039
2021-07-06,false,docked_bike,56.117148906,1417
2021-07-06,false,electric_bike,20.941595769,4349
2021-07-06,true,electric_bike,12.893284748,3842
2021-07-07,false,classic_bike,26.202070552,5216
2021-07-07,true,classic_bike,12.958454106,8280
2021-07-07,false,docked_bike,75.988352745,1202
2021-07-07,false,electric_bike,19.911692759,4088
2021-07-07,true,electric_bike,12.855816353,3877
2021-07-08,false,classic_bike,23.01987852,5433
2021-07-08,true,classic_bike,13.193191489,8225
2021-07-08,false,docked_bike,248.150197628,1012
2021-07-08,false,electric_bike,18.119421907,3944
2021-07-08,true,electric_bike,12.749372805,3986
2021-07-09,false,classic_bike,29.024022282,8617
2021-07-09,true,classic_bike,14.783958037,9151
2021-07-09,false,docked_bike,87.971610377,2043
2021-07-09,false,electric_bike,21.432172407,5197
2021-07-09,true,electric_bike,13.827896787,4108
2021-07-10,false,classic_bike,28.308394161,8220
2021-07-10,true,classic_bike,15.460674157,6586
2021-07-10,false,docked_bike,92.182805857,2117
2021-07-10,false,electric_bike,21.298640612,4708
2021-07-10,true,electric_bike,14.497692815,3034
2021-07-11,false,classic_bike,26.64194221,3357
2021-07-11,true,classic_bike,13.888134673,3683
2021-07-11,false,docked_bike,80.095183486,872
2021-07-11,false,electric_bike,18.085724162,2893
2021-07-11,true,electric_bike,13.130513051,2222
2021-07-12,false,classic_bike,28.057434112,4022
2021-07-12,true,classic_bike,12.533515732,7310
2021-07-12,false,docked_bike,87.693172691,1245
2021-07-12,false,electric_bike,19.639273356,3468
2021-07-12,true,electric_bike,11.847311828,3720
2021-07-13,false,classic_bike,26.052093973,4895
2021-07-13,true,classic_bike,13.305233579,8541
2021-07-13,false,docked_bike,69.960515021,1165
2021-07-13,false,electric_bike,19.186199899,3942
2021-07-13,true,electric_bike,11.924757884,4027
2021-07-14,false,classic_bike,25.878040306,5756
2021-07-14,true,classic_bike,13.26275729,9328
2021-07-14,false,docked_bike,63.501381215,1448
2021-07-14,false,electric_bike,20.175844097,4413
2021-07-14,true,electric_bike,12.608633437,4193
2021-07-15,false,classic_bike,23.87856072,4669
2021-07-15,true,classic_bike,12.84054019,7701
2021-07-15,false,docked_bike,75.276595745,987
2021-07-15,false,electric_bike,17.821843742,3699
2021-07-15,true,electric_bike,12.100200401,3493
2021-07-16,false,classic_bike,23.925163875,5492
2021-07-16,true,classic_bike,13.072448715,7702
2021-07-16,false,docked_bike,101.457380457,1443
2021-07-16,false,electric_bike,18.367944398,4748
2021-07-16,true,electric_bike,12.682755389,4268
2021-07-17,false,classic_bike,30.213758844,13286
2021-07-17,true,classic_bike,15.463447986,9507
2021-07-17,false,docked_bike,61.457984407,3463
2021-07-17,false,electric_bike,23.109020817,6485
2021-07-17,true,electric_bike,14.841191067,4030
2021-07-18,false,classic_bike,30.478759034,11346
2021-07-18,true,classic_bike,16.30207962,8415
2021-07-18,false,docked_bike,77.947934745,2881
2021-07-18,false,electric_bike,25.620294012,5578
2021-07-18,true,electric_bike,16.073453215,3281
2021-07-19,false,classic_bike,27.203032544,5408
2021-07-19,true,classic_bike,14.153624234,8319
2021-07-19,false,docked_bike,80.130599369,1585
2021-07-19,false,electric_bike,21.122344151,4283
2021-07-19,true,electric_bike,13.018612953,3922
2021-07-20,false,classic_bike,25.471045808,5785
2021-07-20,true,classic_bike,13.163875986,9257
2021-07-20,false,docked_bike,58.099713056,1394
2021-07-20,false,electric_bike,19.81733871,4960
2021-07-20,true,electric_bike,12.786995516,4460
2021-07-21,false,classic_bike,26.493825043,5830
2021-07-21,true,classic_bike,13.169518047,9586
2021-07-21,false,docked_bike,50.757624398,1246
2021-07-21,false,electric_bike,19.271894811,4259
2021-07-21,true,electric_bike,13.137557215,4151
2021-07-22,false,classic_bike,24.365611421,6444
2021-07-22,true,classic_bike,13.011322281,9892
2021-07-22,false,docked_bike,63.27372549,1275
2021-07-22,false,electric_bike,20.07110147,4149
2021-07-22,true,electric_bike,13.070668693,3948
2021-07-23,false,classic_bike,26.079542321,7254
2021-07-23,true,classic_bike,13.693368196,8414
2021-07-23,false,docked_bike,64.253164557,1659
2021-07-23,false,electric_bike,20.013411205,4623
2021-07-23,true,electric_bike,13.817098446,3860
2021-07-24,false,classic_bike,27.85154656,12253
2021-07-24,true,classic_bike,15.077934497,8366
2021-07-24,false,docked_bike,78.566291319,2753
2021-07-24,false,electric_bike,22.124330118,4665
2021-07-24,true,electric_bike,14.863607189,3116
2021-07-25,false,classic_bike,29.539898563,11830
2021-07-25,true,classic_bike,15.524605069,8799
2021-07-25,false,docked_bike,57.561164333,2714
2021-07-25,false,electric_bike,23.92394822,4326
2021-07-25,true,electric_bike,16.033272395,2735
2021-07-26,false,classic_bike,28.095652174,6325
2021-07-26,true,classic_bike,13.296940871,9251
2021-07-26,false,docked_bike,59.550393138,1399
2021-07-26,false,electric_bike,20.531731362,3246
2021-07-26,true,electric_bike,13.310979619,3042
2021-07-27,false,classic_bike,25.47361068,6442
2021-07-27,true,classic_bike,13.413299233,9775
2021-07-27,false,docked_bike,68.49031171,1187
2021-07-27,false,electric_bike,19.529991783,3651
2021-07-27,true,electric_bike,13.603262372,3617
2021-07-28,false,classic_bike,23.927951018,7023
2021-07-28,true,classic_bike,12.937739961,9637
2021-07-28,false,docked_bike,87.374555792,1407
2021-07-28,false,electric_bike,19.468379447,4048
2021-07-28,true,electric_bike,13.135487374,3683
2021-07-29,false,classic_bike,23.835111663,8060
2021-07-29,true,classic_bike,13.44540891,9562
2021-07-29,false,docked_bike,61.387387387,1443
2021-07-29,false,electric_bike,20.240805369,3725
2021-07-29,true,electric_bike,13.74552917,3411
2021-07-30,false,classic_bike,27.238273097,9103
2021-07-30,true,classic_bike,13.256778493,8704
2021-07-30,false,docked_bike,51.148190695,1741
2021-07-30,false,electric_bike,20.272710555,5438
2021-07-30,true,electric_bike,13.660395332,4199
2021-07-31,false,classic_bike,29.376951298,13901
2021-07-31,true,classic_bike,16.340550539,9191
2021-07-31,false,docked_bike,72.286317842,3077
2021-07-31,false,electric_bike,23.316476054,5596
2021-07-31,true,electric_bike,15.55455339,3437
2021-08-01,false,classic_bike,29.944930708,10968
2021-08-01,true,classic_bike,15.920933832,7753
2021-08-01,false,docked_bike,86.064872021,2266
2021-08-01,false,electric_bike,23.703338807,5481
2021-08-01,true,electric_bike,15.663043478,3128
2021-08-02,false,classic_bike,28.051002462,5686
2021-08-02,true,classic_bike,13.501271648,8257
2021-08-02,false,docked_bike,52.309891808,1294
2021-08-02,false,electric_bike,21.401960784,4080
2021-08-02,true,electric_bike,13.634535941,3631
2021-08-03,false,classic_bike,26.237421961,5446
2021-08-03,true,classic_bike,13.563153751,8891
2021-08-03,false,docked_bike,70.844734819,1301
2021-08-03,false,electric_bike,21.723893805,4520
2021-08-03,true,electric_bike,13.099788683,4259
2021-08-04,false,classic_bike,25.702401671,5746
2021-08-04,true,classic_bike,13.277034437,9118
2021-08-04,false,docked_bike,49.523505976,1255
2021-08-04,false,electric_bike,20.239772727,4400
2021-08-04,true,electric_bike,13.202895221,4352
2021-08-05,false,classic_bike,24.978684807,6615
2021-08-05,true,classic_bike,13.32688172,9300
2021-08-05,false,docked_bike,50.466717674,1307
2021-08-05,false,electric_bike,19.850505051,4455
2021-08-05,true,electric_bike,13.368922784,4196
2021-08-06,false,classic_bike,27.233097631,8061
2021-08-06,true,classic_bike,13.067674419,8600
2021-08-06,false,docked_bike,64.835323696,1591
2021-08-06,false,electric_bike,20.134598411,4532
2021-08-06,true,electric_bike,13.480183338,3709
2021-08-07,false,classic_bike,28.841585607,13673
2021-08-07,true,classic_bike,16.144087193,9175
2021-08-07,false,docked_bike,54.630372493,2792
2021-08-07,false,electric_bike,22.417155302,5969
2021-08-07,true,electric_bike,16.498417266,3475
2021-08-08,false,classic_bike,30.013495135,9559
2021-08-08,true,classic_bike,15.91916046,7385
2021-08-08,false,docked_bike,65.917801556,2056
2021-08-08,false,electric_bike,22.790655705,4987
2021-08-08,true,electric_bike,15.964021844,3113
2021-08-09,false,classic_bike,25.125715844,3667
2021-08-09,true,classic_bike,12.662894861,6363
2021-08-09,false,docked_bike,75.608127721,689
2021-08-09,false,electric_bike,19.57004519,3098
2021-08-09,true,electric_bike,12.033663366,3030
2021-08-10,false,classic_bike,23.274353877,4527
2021-08-10,true,classic_bike,12.707990376,7897
2021-08-10,false,docked_bike,60.884965831,878
2021-08-10,false,electric_bike,19.011370262,3430
2021-08-10,true,electric_bike,12.494929577,3550
2021-08-11,false,classic_bike,22.237895619,4771
2021-08-11,true,classic_bike,12.889319704,8511
2021-08-11,false,docked_bike,75.013651877,879
2021-08-11,false,electric_bike,18.15909793,3237
2021-08-11,true,electric_bike,13.002553916,3524
2021-08-12,false,classic_bike,24.430890228,5976
2021-08-12,true,classic_bike,12.809949931,9387
2021-08-12,false,docked_bike,51.380692168,1098
2021-08-12,false,electric_bike,20.05149413,3748
2021-08-12,true,electric_bike,12.987742303,3508
2021-08-13,false,classic_bike,24.680788539,8167
2021-08-13,true,classic_bike,13.729293765,9671
2021-08-13,false,docked_bike,47.251977401,1770
2021-08-13,false,electric_bike,21.012426422,4587
2021-08-13,true,electric_bike,13.812240917,4101
2021-08-14,false,classic_bike,30.022142953,14858
2021-08-14,true,classic_bike,16.642076503,10614
2021-08-14,false,docked_bike,63.394482264,2791
2021-08-14,false,electric_bike,23.33744856,5103
2021-08-14,true,electric_bike,16.645318782,3482
2021-08-15,false,classic_bike,29.146824695,11306
2021-08-15,true,classic_bike,16.516418589,8801
2021-08-15,false,docked_bike,58.717483108,2368
2021-08-15,false,electric_bike,25.162507369,5089
2021-08-15,true,electric_bike,16.825650118,3384
2021-08-16,false,classic_bike,26.687123494,5312
2021-08-16,true,classic_bike,14.007570464,8586
2021-08-16,false,docked_bike,70.472809668,1324
2021-08-16,false,electric_bike,21.100551655,3988
2021-08-16,true,electric_bike,13.563659466,3935
2021-08-17,false,classic_bike,25.645984081,5528
2021-08-17,true,classic_bike,13.399916204,9547
2021-08-17,false,docked_bike,49.106210621,1111
2021-08-17,false,electric_bike,19.141328144,4111
2021-08-17,true,electric_bike,13.065017668,4245
2021-08-18,false,classic_bike,25.909960422,6064
2021-08-18,true,classic_bike,12.87482088,9770
2021-08-18,false,docked_bike,52.509259259,1080
2021-08-18,false,electric_bike,19.321568627,3825
2021-08-18,true,electric_bike,13.778834431,4101
2021-08-19,false,classic_bike,23.37203125,6400
2021-08-19,true,classic_bike,12.768675722,9424
2021-08-19,false,docked_bike,50.851225697,1183
2021-08-19,false,electric_bike,19.266001024,3906
2021-08-19,true,electric_bike,13.001793952,3902
2021-08-20,false,classic_bike,26.170454545,8360
2021-08-20,true,classic_bike,13.792172433,8815
2021-08-20,false,docked_bike,60.835316218,1597
2021-08-20,false,electric_bike,20.262853727,5018
2021-08-20,true,electric_bike,14.021075581,4128
2021-08-21,false,classic_bike,29.065149336,11819
2021-08-21,true,classic_bike,16.195796594,8279
2021-08-21,false,docked_bike,51.669761273,2262
2021-08-21,false,electric_bike,22.193358634,5270
2021-08-21,true,electric_bike,15.15952598,3291
2021-08-22,false,classic_bike,32.785951974,11119
2021-08-22,true,classic_bike,16.467268888,8524
2021-08-22,false,docked_bike,54.041921397,2290
2021-08-22,false,electric_bike,25.195952922,4843
2021-08-22,true,electric_bike,16.815324165,3054
2021-08-23,false,classic_bike,26.236405266,5241
2021-08-23,true,classic_bike,12.905017716,8749
2021-08-23,false,docked_bike,70.164432529,1119
2021-08-23,false,electric_bike,21.747393365,4220
2021-08-23,true,electric_bike,13.138740117,3921
2021-08-24,false,classic_bike,25.728064717,3214
2021-08-24,true,classic_bike,11.438381536,7019
2021-08-24,false,docked_bike,61.459219858,564
2021-08-24,false,electric_bike,16.445086705,2941
2021-08-24,true,electric_bike,11.138255416,3508
2021-08-25,false,classic_bike,21.535654663,4193
2021-08-25,true,classic_bike,12.102657888,8202
2021-08-25,false,docked_bike,54.905063291,632
2021-08-25,false,electric_bike,17.389001447,3455
2021-08-25,true,electric_bike,11.686586639,3832
2021-08-26,false,classic_bike,29.728785632,6069
2021-08-26,true,classic_bike,13.419915647,9721
2021-08-26,false,docked_bike,65.824596774,992
2021-08-26,false,electric_bike,19.129716981,4664
2021-08-26,true,electric_bike,12.991642196,4427
2021-08-27,false,classic_bike,24.899579319,7369
2021-08-27,true,classic_bike,13.168809009,8791
2021-08-27,false,docked_bike,51.910769231,1300
2021-08-27,false,electric_bike,19.448353716,5315
2021-08-27,true,electric_bike,12.88412489,4548
2021-08-28,false,classic_bike,28.489518205,10876
2021-08-28,true,classic_bike,15.12768993,8411
2021-08-28,false,docked_bike,51.838258165,1929
2021-08-28,false,electric_bike,21.771102377,5343
2021-08-28,true,electric_bike,14.942492013,3756
2021-08-29,false,classic_bike,28.394882155,7425
2021-08-29,true,classic_bike,14.238921002,7266
2021-08-29,false,docked_bike,59.772099448,1448
2021-08-29,false,electric_bike,22.323080709,4064
2021-08-29,true,electric_bike,14.643561104,3044
2021-08-30,false,classic_bike,24.990663488,5034
2021-08-30,true,classic_bike,12.495898416,8899
2021-08-30,false,docked_bike,46.947084233,926
2021-08-30,false,electric_bike,19.945341263,3531
2021-08-30,true,electric_bike,13.073029264,3793
2021-08-31,false,classic_bike,20.398818639,4571
2021-08-31,true,classic_bike,12.400641711,9350
2021-08-31,false,docked_bike,45.037087912,728
2021-08-31,false,electric_bike,17.855702095,3867
2021-08-31,true,electric_bike,12.4019896,4423
2021-09-01,false,classic_bike,21.896248018,5677
2021-09-01,true,classic_bike,12.842024096,10375
2021-09-01,false,docked_bike,47.696644295,745
2021-09-01,false,electric_bike,18.756149167,3781
2021-09-01,true,electric_bike,13.103120429,4102
2021-09-02,false,classic_bike,23.839563065,5859
2021-09-02,true,classic_bike,13.200743494,9684
2021-09-02,false,docked_bike,76.911209767,901
2021-09-02,false,electric_bike,19.294965787,4092
2021-09-02,true,electric_bike,13.156196529,4091
2021-09-03,false,classic_bike,24.063628832,6035
2021-09-03,true,classic_bike,13.450127877,7820
2021-09-03,false,docked_bike,68.649586777,1210
2021-09-03,false,electric_bike,18.617354824,4529
2021-09-03,true,electric_bike,12.590719371,4073
2021-09-04,false,classic_bike,28.899897013,9710
2021-09-04,true,classic_bike,14.635995532,7162
2021-09-04,false,docked_bike,66.54679803,2233
2021-09-04,false,electric_bike,21.785228183,4996
2021-09-04,true,electric_bike,14.929016929,3367
2021-09-05,false,classic_bike,32.332159624,12780
2021-09-05,true,classic_bike,16.837568058,7714
2021-09-05,false,docked_bike,96.587398374,2952
2021-09-05,false,electric_bike,26.346344048,5662
2021-09-05,true,electric_bike,16.382848392,3265
2021-09-06,false,classic_bike,32.433821418,10449
2021-09-06,true,classic_bike,16.349667349,7816
2021-09-06,false,docked_bike,78.033453888,2212
2021-09-06,false,electric_bike,25.240172956,5088
2021-09-06,true,electric_bike,16.719595696,3067
2021-09-07,false,classic_bike,23.085346216,3726
2021-09-07,true,classic_bike,12.114058009,7654
2021-09-07,false,docked_bike,49.72826087,644
2021-09-07,false,electric_bike,17.063074097,3266
2021-09-07,true,electric_bike,11.828756477,3860
2021-09-08,false,classic_bike,23.36995559,5179
2021-09-08,true,classic_bike,13.258538017,10219
2021-09-08,false,docked_bike,61.675745785,771
2021-09-08,false,electric_bike,17.828602035,3734
2021-09-08,true,electric_bike,13.057943481,4211
2021-09-09,false,classic_bike,21.458340864,5533
2021-09-09,true,classic_bike,13.002794411,10020
2021-09-09,false,docked_bike,56.257180157,766
2021-09-09,false,electric_bike,17.632682927,4100
2021-09-09,true,electric_bike,12.981736189,4435
2021-09-10,false,classic_bike,23.949103943,6975
2021-09-10,true,classic_bike,13.422798363,9527
2021-09-10,false,docked_bike,61.50474547,1159
2021-09-10,false,electric_bike,19.163858093,4510
2021-09-10,true,electric_bike,13.793048614,4402
2021-09-11,false,classic_bike,28.853530575,11627
2021-09-11,true,classic_bike,14.867655016,9241
2021-09-11,false,docked_bike,65.360053739,2233
2021-09-11,false,electric_bike,22.166635979,5431
2021-09-11,true,electric_bike,14.730738681,3777
2021-09-12,false,classic_bike,29.516973368,8749
2021-09-12,true,classic_bike,14.654194471,8392
2021-09-12,false,docked_bike,60.943589744,1755
2021-09-12,false,electric_bike,21.816546763,4448
2021-09-12,true,electric_bike,14.594312796,3165
2021-09-13,false,classic_bike,25.544802867,4185
2021-09-13,true,classic_bike,12.834050972,8593
2021-09-13,false,docked_bike,64.770378875,871
2021-09-13,false,electric_bike,19.286700292,3767
2021-09-13,true,electric_bike,12.801442308,4160
2021-09-14,false,classic_bike,22.132071413,4649
2021-09-14,true,classic_bike,12.337320089,9866
2021-09-14,false,docked_bike,45.335092348,758
2021-09-14,false,electric_bike,18.002542373,3540
2021-09-14,true,electric_bike,12.517966903,4230
2021-09-15,false,classic_bike,24.311254806,5722
2021-09-15,true,classic_bike,12.543026427,10633
2021-09-15,false,docked_bike,82.455457967,797
2021-09-15,false,electric_bike,18.472712007,3573
2021-09-15,true,electric_bike,13.267371202,3785
2021-09-16,false,classic_bike,23.66286645,6754
2021-09-16,true,classic_bike,13.489263361,10385
2021-09-16,false,docked_bike,59.807017544,969
2021-09-16,false,electric_bike,19.038727524,4338
2021-09-16,true,electric_bike,13.197522368,4359
2021-09-17,false,classic_bike,26.683296582,7256
2021-09-17,true,classic_bike,13.977851606,9030
2021-09-17,false,docked_bike,62.389992642,1359
2021-09-17,false,electric_bike,19.467287785,4830
2021-09-17,true,electric_bike,13.982629674,4145
2021-09-18,false,classic_bike,29.392641844,11280
2021-09-18,true,classic_bike,15.574094523,9056
2021-09-18,false,docked_bike,54.3215169,2426
2021-09-18,false,electric_bike,22.674185889,5896
2021-09-18,true,electric_bike,15.270179081,3853
2021-09-19,false,classic_bike,30.725039536,9485
2021-09-19,true,classic_bike,17.28548427,8074
2021-09-19,false,docked_bike,49.630182421,1809
2021-09-19,false,electric_bike,22.521361198,5407
2021-09-19,true,electric_bike,15.228162028,3629
2021-09-20,false,classic_bike,25.332049519,3635
2021-09-20,true,classic_bike,11.944732074,7726
2021-09-20,false,docked_bike,43.261904762,672
2021-09-20,false,electric_bike,17.572398805,3681
2021-09-20,true,electric_bike,12.295994065,4044
2021-09-21,false,classic_bike,20.352467271,2979
2021-09-21,true,classic_bike,11.461486486,7400
2021-09-21,false,docked_bike,73.553571429,392
2021-09-21,false,electric_bike,16.445553822,3205
2021-09-21,true,electric_bike,11.573605308,4069
2021-09-22,false,classic_bike,19.119970739,2734
2021-09-22,true,classic_bike,11.792789059,7239
2021-09-22,false,docked_bike,45.494845361,291
2021-09-22,false,electric_bike,14.561148529,2821
2021-09-22,true,electric_bike,11.315734449,3826
2021-09-23,false,classic_bike,22.432217344,3644
2021-09-23,true,classic_bike,11.474897119,8505
2021-09-23,false,docked_bike,41.309859155,426
2021-09-23,false,electric_bike,15.79028133,3519
2021-09-23,true,electric_bike,12.114750344,4366
2021-09-24,false,classic_bike,23.836203927,5806
2021-09-24,true,classic_bike,13.227636535,8496
2021-09-24,false,docked_bike,54.979830149,942
2021-09-24,false,electric_bike,17.49946225,4649
2021-09-24,true,electric_bike,13.179828326,4660
2021-09-25,false,classic_bike,27.252858034,9622
2021-09-25,true,classic_bike,14.847377939,8295
2021-09-25,false,docked_bike,52.87817522,1929
2021-09-25,false,electric_bike,21.061843443,5902
2021-09-25,true,electric_bike,14.494877293,4197
2021-09-26,false,classic_bike,29.718843599,7679
2021-09-26,true,classic_bike,15.56543177,7504
2021-09-26,false,docked_bike,59.680589681,1628
2021-09-26,false,electric_bike,22.16562385,5434
2021-09-26,true,electric_bike,14.256013746,4074
2021-09-27,false,classic_bike,25.514415376,3746
2021-09-27,true,classic_bike,13.113362277,8292
2021-09-27,false,docked_bike,59.026587888,677
2021-09-27,false,electric_bike,18.343283582,3953
2021-09-27,true,electric_bike,12.148249684,4742
2021-09-28,false,classic_bike,23.02603453,3649
2021-09-28,true,classic_bike,12.498895516,9054
2021-09-28,false,docked_bike,51.599616858,522
2021-09-28,false,electric_bike,17.075048733,4104
2021-09-28,true,electric_bike,11.924498624,5086
2021-09-29,false,classic_bike,23.748524203,4235
2021-09-29,true,classic_bike,12.460309331,9763
2021-09-29,false,docked_bike,46.122772277,505
2021-09-29,false,electric_bike,16.874013744,3929
2021-09-29,true,electric_bike,12.627755616,4763
2021-09-30,false,classic_bike,23.225928555,4227
2021-09-30,true,classic_bike,12.157486911,9550
2021-09-30,false,docked_bike,44.278276481,557
2021-09-30,false,electric_bike,17.678867403,4344
2021-09-30,true,electric_bike,12.472293433,5071
